run,norm_condition,span_condition,document,caption_count,label,match,refclash,missing,refonly,reftotal,hypclash,spurious,hyponly,hyptotal,precision,recall,fmeasure,norm_match,norm_missing,norm_spurious,norm_precision_micro,norm_recall_micro,norm_fmeasure_micro,norm_precision_macro,norm_recall_macro,norm_fmeasure_macro
system1,any,overlap,4967943,78,tissue_or_organ,0,5,65,70,70,0,0,0,0,1.0,0.0,0.0,0,57,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,overlap,4967944,23,cell_type_or_line,0,0,10,10,10,0,0,0,0,1.0,0.0,0.0,0,8,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,overlap,4967944,23,gene_or_protein,138,0,35,35,173,0,22,22,160,0.8625,0.7976878612716763,0.828828828828829,20,31,28,0.4166666666666667,0.39215686274509803,0.40404040404040403,0.4824016563146998,0.5244306418219462,0.39930986887508624
system1,any,overlap,4967944,23,organism_or_species,0,0,14,14,14,0,0,0,0,1.0,0.0,0.0,0,13,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,overlap,4967944,23,small_molecule,0,0,37,37,37,0,0,0,0,1.0,0.0,0.0,0,8,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,overlap,4967944,23,tissue_or_organ,0,0,38,38,38,0,0,0,0,1.0,0.0,0.0,0,20,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,overlap,4967945,37,cell_type_or_line,0,0,23,23,23,0,0,0,0,1.0,0.0,0.0,0,19,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,overlap,4967945,37,cellular_component,0,0,4,4,4,0,0,0,0,1.0,0.0,0.0,0,4,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,overlap,4967945,37,gene_or_protein,55,0,3,3,58,0,99,99,154,0.35714285714285715,0.9482758620689655,0.5188679245283019,28,20,42,0.4,0.5833333333333334,0.4745762711864407,0.38703703703703707,0.8404431216931216,0.4221380471380471
system1,any,overlap,4967945,37,organism_or_species,0,0,47,47,47,0,0,0,0,1.0,0.0,0.0,0,31,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,overlap,4967945,37,small_molecule,0,0,10,10,10,0,0,0,0,1.0,0.0,0.0,0,5,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,overlap,4967945,37,tissue_or_organ,0,0,38,38,38,0,0,0,0,1.0,0.0,0.0,0,30,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,overlap,4967947,20,cell_type_or_line,0,0,16,16,16,0,0,0,0,1.0,0.0,0.0,0,8,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,overlap,4967947,20,cellular_component,0,4,10,14,14,0,0,0,0,1.0,0.0,0.0,0,11,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,overlap,4967947,20,gene_or_protein,42,0,1,1,43,4,7,11,53,0.7924528301886793,0.9767441860465116,0.875,11,0,3,0.7857142857142857,1.0,0.88,0.8333333333333334,1.0,0.8518518518518517
system1,any,overlap,4967947,20,organism_or_species,0,0,38,38,38,0,0,0,0,1.0,0.0,0.0,0,18,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,overlap,4967947,20,small_molecule,0,0,55,55,55,0,0,0,0,1.0,0.0,0.0,0,15,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,overlap,4967947,20,tissue_or_organ,0,0,19,19,19,0,0,0,0,1.0,0.0,0.0,0,15,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,overlap,4967948,35,cell_type_or_line,0,0,37,37,37,0,0,0,0,1.0,0.0,0.0,0,32,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,overlap,4967948,35,cellular_component,0,0,2,2,2,0,0,0,0,1.0,0.0,0.0,0,2,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,overlap,4967948,35,gene_or_protein,211,0,18,18,229,23,18,41,252,0.8373015873015873,0.9213973799126638,0.8773388773388773,53,81,51,0.5096153846153846,0.39552238805970147,0.44537815126050423,0.5817687074829933,0.47305297876726454,0.5125327053898484
system1,any,overlap,4967948,35,organism_or_species,0,23,29,52,52,0,0,0,0,1.0,0.0,0.0,0,30,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,overlap,4967951,29,cell_type_or_line,0,0,5,5,5,0,0,0,0,1.0,0.0,0.0,0,0,0,1.0,1.0,1.0,,,
system1,any,overlap,4967951,29,cellular_component,0,0,4,4,4,0,0,0,0,1.0,0.0,0.0,0,4,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,overlap,4967951,29,gene_or_protein,65,0,15,15,80,1,11,12,77,0.8441558441558441,0.8125,0.8280254777070064,11,37,14,0.44,0.22916666666666666,0.3013698630136986,0.5384615384615384,0.35256410256410253,0.24871794871794872
system1,any,overlap,4967951,29,organism_or_species,0,0,20,20,20,0,0,0,0,1.0,0.0,0.0,0,17,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,overlap,4967951,29,small_molecule,0,0,2,2,2,0,0,0,0,1.0,0.0,0.0,0,2,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,overlap,4967951,29,tissue_or_organ,0,1,26,27,27,0,0,0,0,1.0,0.0,0.0,0,0,0,1.0,1.0,1.0,,,
system1,any,overlap,4967955,51,cell_type_or_line,0,0,54,54,54,0,0,0,0,1.0,0.0,0.0,0,53,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,overlap,4967955,51,cellular_component,0,0,4,4,4,0,0,0,0,1.0,0.0,0.0,0,2,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,overlap,4967955,51,gene_or_protein,66,0,40,40,106,0,5,5,71,0.9295774647887324,0.6226415094339622,0.7457627118644068,19,9,1,0.95,0.6785714285714286,0.7916666666666667,0.9814814814814815,0.6851851851851852,0.6851851851851852
system1,any,overlap,4967955,51,organism_or_species,0,0,25,25,25,0,0,0,0,1.0,0.0,0.0,0,23,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,overlap,4967955,51,small_molecule,0,0,22,22,22,0,0,0,0,1.0,0.0,0.0,0,16,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,overlap,4967955,51,tissue_or_organ,0,0,2,2,2,0,0,0,0,1.0,0.0,0.0,0,0,0,1.0,1.0,1.0,,,
system1,any,overlap,4967960,14,gene_or_protein,65,0,75,75,140,5,29,34,99,0.6565656565656566,0.4642857142857143,0.5439330543933054,7,45,13,0.35,0.1346153846153846,0.19444444444444445,0.5178571428571429,0.15,0.1870748299319728
system1,any,overlap,4967960,14,small_molecule,0,5,30,35,35,0,0,0,0,1.0,0.0,0.0,0,3,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,overlap,4969575,20,cellular_component,0,48,15,63,63,0,0,0,0,1.0,0.0,0.0,0,18,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,overlap,4969575,20,gene_or_protein,1,0,45,45,46,48,42,90,91,0.01098901098901099,0.021739130434782608,0.014598540145985401,0,35,1,0.0,0.0,0.0,0.9411764705882353,0.058823529411764705,0.0
system1,any,overlap,4969575,20,organism_or_species,0,0,1,1,1,0,0,0,0,1.0,0.0,0.0,0,1,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,overlap,4969577,45,cell_type_or_line,0,0,17,17,17,0,0,0,0,1.0,0.0,0.0,0,11,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,overlap,4969577,45,cellular_component,0,0,16,16,16,0,0,0,0,1.0,0.0,0.0,0,14,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,overlap,4969577,45,gene_or_protein,78,0,0,0,78,0,3,3,81,0.9629629629629629,1.0,0.9811320754716981,10,49,42,0.19230769230769232,0.1694915254237288,0.1801801801801802,0.09649122807017545,0.07456140350877194,0.08245614035087719
system1,any,overlap,4969577,45,organism_or_species,0,0,77,77,77,0,0,0,0,1.0,0.0,0.0,0,34,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,overlap,4969577,45,small_molecule,0,0,23,23,23,0,0,0,0,1.0,0.0,0.0,0,22,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,overlap,4969577,45,tissue_or_organ,0,0,24,24,24,0,0,0,0,1.0,0.0,0.0,0,23,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,overlap,4969578,15,gene_or_protein,42,0,1,1,43,1,17,18,60,0.7,0.9767441860465116,0.8155339805825242,0,21,2,0.0,0.0,0.0,0.8461538461538461,0.07692307692307693,0.0
system1,any,overlap,4969578,15,organism_or_species,0,1,0,1,1,0,0,0,0,1.0,0.0,0.0,0,1,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,overlap,4969578,15,small_molecule,0,0,11,11,11,0,0,0,0,1.0,0.0,0.0,0,7,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,overlap,4988506,7,cell_type_or_line,0,0,5,5,5,0,0,0,0,1.0,0.0,0.0,0,3,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,overlap,4988506,7,gene_or_protein,17,0,0,0,17,0,9,9,26,0.6538461538461539,1.0,0.7906976744186047,9,0,5,0.6428571428571429,1.0,0.782608695652174,0.5952380952380951,1.0,0.6380952380952382
system1,any,overlap,4988506,7,small_molecule,0,0,4,4,4,0,0,0,0,1.0,0.0,0.0,0,3,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,overlap,5007551,16,cell_type_or_line,0,1,10,11,11,0,0,0,0,1.0,0.0,0.0,0,11,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,overlap,5007551,16,cellular_component,0,0,1,1,1,0,0,0,0,1.0,0.0,0.0,0,1,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,overlap,5007551,16,gene_or_protein,92,0,2,2,94,1,13,14,106,0.8679245283018868,0.9787234042553191,0.9199999999999999,21,23,17,0.5526315789473685,0.4772727272727273,0.5121951219512196,0.5125,0.4229166666666666,0.4538690476190476
system1,any,overlap,5007551,16,small_molecule,0,0,4,4,4,0,0,0,0,1.0,0.0,0.0,0,3,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,overlap,5007552,30,cell_type_or_line,0,0,20,20,20,0,0,0,0,1.0,0.0,0.0,0,20,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,overlap,5007552,30,cellular_component,0,0,1,1,1,0,0,0,0,1.0,0.0,0.0,0,1,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,overlap,5007552,30,gene_or_protein,47,0,0,0,47,6,10,16,63,0.746031746031746,1.0,0.8545454545454546,8,22,23,0.25806451612903225,0.26666666666666666,0.26229508196721313,0.357843137254902,0.31862745098039214,0.2715686274509804
system1,any,overlap,5007552,30,organism_or_species,0,0,1,1,1,0,0,0,0,1.0,0.0,0.0,0,1,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,overlap,5007552,30,small_molecule,0,6,61,67,67,0,0,0,0,1.0,0.0,0.0,0,45,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,overlap,5007552,30,tissue_or_organ,0,0,6,6,6,0,0,0,0,1.0,0.0,0.0,0,1,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,overlap,5007553,19,cell_type_or_line,0,0,19,19,19,0,0,0,0,1.0,0.0,0.0,0,18,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,overlap,5007553,19,cellular_component,0,0,7,7,7,0,0,0,0,1.0,0.0,0.0,0,6,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,overlap,5007553,19,gene_or_protein,80,0,4,4,84,0,12,12,92,0.8695652173913043,0.9523809523809523,0.909090909090909,2,39,12,0.14285714285714285,0.04878048780487805,0.07272727272727274,0.4166666666666667,0.08796296296296297,0.044444444444444446
system1,any,overlap,5007553,19,organism_or_species,0,0,2,2,2,0,0,0,0,1.0,0.0,0.0,0,2,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,overlap,5007553,19,small_molecule,0,0,25,25,25,0,0,0,0,1.0,0.0,0.0,0,17,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,overlap,5007554,30,cell_type_or_line,0,0,28,28,28,0,0,0,0,1.0,0.0,0.0,0,22,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,overlap,5007554,30,cellular_component,0,0,22,22,22,0,0,0,0,1.0,0.0,0.0,0,16,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,overlap,5007554,30,gene_or_protein,128,0,7,7,135,0,11,11,139,0.920863309352518,0.9481481481481482,0.9343065693430658,29,43,22,0.5686274509803921,0.4027777777777778,0.4715447154471545,0.6277777777777778,0.5206349206349207,0.5017460317460318
system1,any,overlap,5007554,30,organism_or_species,0,0,4,4,4,0,0,0,0,1.0,0.0,0.0,0,3,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,overlap,5007554,30,small_molecule,0,0,38,38,38,0,0,0,0,1.0,0.0,0.0,0,19,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,overlap,5007554,30,tissue_or_organ,0,0,2,2,2,0,0,0,0,1.0,0.0,0.0,0,2,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,overlap,5007555,36,cellular_component,0,1,41,42,42,0,0,0,0,1.0,0.0,0.0,0,34,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,overlap,5007555,36,gene_or_protein,134,0,20,20,154,1,11,12,146,0.9178082191780822,0.8701298701298701,0.8933333333333333,13,83,35,0.2708333333333333,0.13541666666666666,0.18055555555555552,0.24242424242424243,0.12987012987012986,0.16849884122611394
system1,any,overlap,5007555,36,organism_or_species,0,0,2,2,2,0,0,0,0,1.0,0.0,0.0,0,2,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,overlap,5007555,36,small_molecule,0,0,11,11,11,0,0,0,0,1.0,0.0,0.0,0,5,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,overlap,5007561,8,cellular_component,0,0,1,1,1,0,0,0,0,1.0,0.0,0.0,0,1,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,overlap,5007561,8,gene_or_protein,6,0,1,1,7,1,6,7,13,0.46153846153846156,0.8571428571428571,0.6,0,0,0,1.0,1.0,1.0,,,
system1,any,overlap,5007561,8,organism_or_species,0,0,4,4,4,0,0,0,0,1.0,0.0,0.0,0,3,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,overlap,5007561,8,small_molecule,0,0,1,1,1,0,0,0,0,1.0,0.0,0.0,0,1,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,overlap,5007561,8,tissue_or_organ,0,1,3,4,4,0,0,0,0,1.0,0.0,0.0,0,4,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,overlap,5007562,33,cell_type_or_line,0,0,28,28,28,0,0,0,0,1.0,0.0,0.0,0,21,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,overlap,5007562,33,cellular_component,0,0,33,33,33,0,0,0,0,1.0,0.0,0.0,0,27,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,overlap,5007562,33,gene_or_protein,80,0,10,10,90,0,39,39,119,0.6722689075630253,0.8888888888888888,0.7655502392344498,15,40,17,0.46875,0.2727272727272727,0.3448275862068966,0.65625,0.4114583333333333,0.24375
system1,any,overlap,5007562,33,organism_or_species,0,0,2,2,2,0,0,0,0,1.0,0.0,0.0,0,2,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,overlap,5007562,33,small_molecule,0,0,43,43,43,0,0,0,0,1.0,0.0,0.0,0,32,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,overlap,5007562,33,tissue_or_organ,0,0,3,3,3,0,0,0,0,1.0,0.0,0.0,0,2,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,overlap,5007564,18,cell_type_or_line,0,10,45,55,55,0,0,0,0,1.0,0.0,0.0,0,32,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,overlap,5007564,18,cellular_component,0,0,2,2,2,0,0,0,0,1.0,0.0,0.0,0,2,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,overlap,5007564,18,gene_or_protein,29,0,2,2,31,11,17,28,57,0.5087719298245614,0.9354838709677419,0.6590909090909092,12,8,7,0.631578947368421,0.6,0.6153846153846154,0.6583333333333333,0.6583333333333334,0.555952380952381
system1,any,overlap,5007564,18,organism_or_species,0,0,1,1,1,0,0,0,0,1.0,0.0,0.0,0,1,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,overlap,5007564,18,small_molecule,0,1,1,2,2,0,0,0,0,1.0,0.0,0.0,0,0,0,1.0,1.0,1.0,,,
system1,any,overlap,5007564,18,tissue_or_organ,0,0,1,1,1,0,0,0,0,1.0,0.0,0.0,0,1,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,overlap,5007570,20,cell_type_or_line,0,0,8,8,8,0,0,0,0,1.0,0.0,0.0,0,7,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,overlap,5007570,20,cellular_component,0,0,17,17,17,0,0,0,0,1.0,0.0,0.0,0,11,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,overlap,5007570,20,gene_or_protein,47,0,2,2,49,2,17,19,66,0.7121212121212122,0.9591836734693877,0.817391304347826,13,16,12,0.52,0.4482758620689655,0.48148148148148145,0.6140350877192983,0.5175438596491228,0.5298245614035088
system1,any,overlap,5007570,20,organism_or_species,0,0,9,9,9,0,0,0,0,1.0,0.0,0.0,0,8,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,overlap,5007570,20,small_molecule,0,2,18,20,20,0,0,0,0,1.0,0.0,0.0,0,15,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,overlap,5007570,20,tissue_or_organ,0,0,2,2,2,0,0,0,0,1.0,0.0,0.0,0,2,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,overlap,5007572,26,cell_type_or_line,0,13,24,37,37,0,0,0,0,1.0,0.0,0.0,0,35,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,overlap,5007572,26,cellular_component,0,0,8,8,8,0,0,0,0,1.0,0.0,0.0,0,8,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,overlap,5007572,26,gene_or_protein,103,0,7,7,110,13,1,14,117,0.8803418803418803,0.9363636363636364,0.9074889867841409,35,36,44,0.4430379746835443,0.49295774647887325,0.4666666666666667,0.4713333333333333,0.5939047619047618,0.5112727272727272
system1,any,overlap,5007572,26,organism_or_species,0,0,1,1,1,0,0,0,0,1.0,0.0,0.0,0,1,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,overlap,5007572,26,small_molecule,0,0,1,1,1,0,0,0,0,1.0,0.0,0.0,0,1,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,overlap,5210159,22,cell_type_or_line,0,0,35,35,35,0,0,0,0,1.0,0.0,0.0,0,19,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,overlap,5210159,22,cellular_component,0,0,24,24,24,0,0,0,0,1.0,0.0,0.0,0,15,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,overlap,5210159,22,gene_or_protein,78,0,10,10,88,0,9,9,87,0.896551724137931,0.8863636363636364,0.8914285714285715,22,14,8,0.7333333333333333,0.6111111111111112,0.6666666666666666,0.8175925925925926,0.6064814814814814,0.6357744107744108
system1,any,overlap,5210159,22,organism_or_species,0,0,8,8,8,0,0,0,0,1.0,0.0,0.0,0,4,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,overlap,5210159,22,small_molecule,0,0,25,25,25,0,0,0,0,1.0,0.0,0.0,0,15,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,overlap,5210159,22,tissue_or_organ,0,0,4,4,4,0,0,0,0,1.0,0.0,0.0,0,3,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,overlap,5210160,41,cell_type_or_line,0,1,9,10,10,0,0,0,0,1.0,0.0,0.0,0,1,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,overlap,5210160,41,cellular_component,0,3,25,28,28,0,0,0,0,1.0,0.0,0.0,0,22,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,overlap,5210160,41,gene_or_protein,61,0,1,1,62,14,31,45,106,0.5754716981132075,0.9838709677419355,0.7261904761904763,26,17,11,0.7027027027027027,0.6046511627906976,0.6499999999999999,0.7321428571428573,0.6244047619047619,0.5438775510204082
system1,any,overlap,5210160,41,organism_or_species,0,0,7,7,7,0,0,0,0,1.0,0.0,0.0,0,6,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,overlap,5210160,41,small_molecule,0,8,58,66,66,0,0,0,0,1.0,0.0,0.0,0,50,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,overlap,5210160,41,tissue_or_organ,0,2,34,36,36,0,0,0,0,1.0,0.0,0.0,0,8,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,overlap,5210161,24,cell_type_or_line,0,0,3,3,3,0,0,0,0,1.0,0.0,0.0,0,3,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,overlap,5210161,24,cellular_component,0,0,2,2,2,0,0,0,0,1.0,0.0,0.0,0,2,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,overlap,5210161,24,gene_or_protein,71,0,7,7,78,0,3,3,74,0.9594594594594594,0.9102564102564102,0.9342105263157894,23,19,3,0.8846153846153846,0.5476190476190477,0.6764705882352942,0.9027777777777778,0.6319444444444444,0.6638888888888889
system1,any,overlap,5210161,24,organism_or_species,0,0,25,25,25,0,0,0,0,1.0,0.0,0.0,0,23,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,overlap,5210161,24,small_molecule,0,0,20,20,20,0,0,0,0,1.0,0.0,0.0,0,10,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,overlap,5210161,24,tissue_or_organ,0,0,42,42,42,0,0,0,0,1.0,0.0,0.0,0,39,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,overlap,5210162,12,gene_or_protein,83,0,20,20,103,2,1,3,86,0.9651162790697675,0.8058252427184466,0.8783068783068784,3,15,1,0.75,0.16666666666666666,0.27272727272727276,0.875,0.275,0.2916666666666667
system1,any,overlap,5210162,12,organism_or_species,0,0,5,5,5,0,0,0,0,1.0,0.0,0.0,0,5,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,overlap,5210162,12,small_molecule,0,2,7,9,9,0,0,0,0,1.0,0.0,0.0,0,8,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,overlap,5239994,19,cell_type_or_line,0,2,19,21,21,0,0,0,0,1.0,0.0,0.0,0,20,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,overlap,5239994,19,cellular_component,0,0,1,1,1,0,0,0,0,1.0,0.0,0.0,0,1,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,overlap,5239994,19,gene_or_protein,51,0,2,2,53,2,2,4,55,0.9272727272727272,0.9622641509433962,0.9444444444444444,0,40,34,0.0,0.0,0.0,0.0,0.0,0.0
system1,any,overlap,5239994,19,organism_or_species,0,0,4,4,4,0,0,0,0,1.0,0.0,0.0,0,3,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,overlap,5239994,19,small_molecule,0,0,6,6,6,0,0,0,0,1.0,0.0,0.0,0,6,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,overlap,5239995,22,cell_type_or_line,0,0,11,11,11,0,0,0,0,1.0,0.0,0.0,0,6,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,overlap,5239995,22,cellular_component,0,0,1,1,1,0,0,0,0,1.0,0.0,0.0,0,1,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,overlap,5239995,22,gene_or_protein,87,0,0,0,87,51,0,51,138,0.6304347826086957,1.0,0.7733333333333333,0,33,40,0.0,0.0,0.0,0.0,0.0,0.0
system1,any,overlap,5239995,22,small_molecule,0,51,134,185,185,0,0,0,0,1.0,0.0,0.0,0,56,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,overlap,5239996,26,cell_type_or_line,0,0,15,15,15,0,0,0,0,1.0,0.0,0.0,0,13,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,overlap,5239996,26,cellular_component,0,0,17,17,17,0,0,0,0,1.0,0.0,0.0,0,8,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,overlap,5239996,26,gene_or_protein,120,0,0,0,120,0,6,6,126,0.9523809523809523,1.0,0.975609756097561,23,47,25,0.4791666666666667,0.32857142857142857,0.38983050847457623,0.43589743589743585,0.32500000000000007,0.3394993894993895
system1,any,overlap,5239996,26,organism_or_species,0,0,9,9,9,0,0,0,0,1.0,0.0,0.0,0,6,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,overlap,5239996,26,small_molecule,0,0,2,2,2,0,0,0,0,1.0,0.0,0.0,0,2,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,overlap,5239996,26,tissue_or_organ,0,0,14,14,14,0,0,0,0,1.0,0.0,0.0,0,12,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,overlap,5239997,22,cell_type_or_line,0,0,17,17,17,0,0,0,0,1.0,0.0,0.0,0,13,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,overlap,5239997,22,cellular_component,0,0,16,16,16,0,0,0,0,1.0,0.0,0.0,0,9,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,overlap,5239997,22,gene_or_protein,75,0,2,2,77,0,4,4,79,0.9493670886075949,0.974025974025974,0.9615384615384615,5,24,7,0.4166666666666667,0.1724137931034483,0.2439024390243903,0.7727272727272727,0.13636363636363635,0.16666666666666663
system1,any,overlap,5239997,22,organism_or_species,0,0,26,26,26,0,0,0,0,1.0,0.0,0.0,0,11,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,overlap,5239997,22,tissue_or_organ,0,0,29,29,29,0,0,0,0,1.0,0.0,0.0,0,21,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,overlap,5239998,10,cellular_component,0,0,8,8,8,0,0,0,0,1.0,0.0,0.0,0,7,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,overlap,5239998,10,gene_or_protein,17,0,2,2,19,0,25,25,42,0.40476190476190477,0.8947368421052632,0.5573770491803278,7,4,3,0.7,0.6363636363636364,0.6666666666666666,0.7857142857142857,0.761904761904762,0.7476190476190475
system1,any,overlap,5239998,10,small_molecule,0,0,9,9,9,0,0,0,0,1.0,0.0,0.0,0,4,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,overlap,5242375,34,cell_type_or_line,0,0,10,10,10,0,0,0,0,1.0,0.0,0.0,0,10,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,overlap,5242375,34,cellular_component,0,0,20,20,20,0,0,0,0,1.0,0.0,0.0,0,17,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,overlap,5242375,34,gene_or_protein,179,0,7,7,186,0,9,9,188,0.9521276595744681,0.9623655913978495,0.9572192513368984,20,76,18,0.5263157894736842,0.20833333333333334,0.29850746268656714,0.6568627450980392,0.24439775910364142,0.2853641456582633
system1,any,overlap,5242375,34,organism_or_species,0,0,5,5,5,0,0,0,0,1.0,0.0,0.0,0,1,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,overlap,5242375,34,small_molecule,0,0,22,22,22,0,0,0,0,1.0,0.0,0.0,0,22,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,overlap,5242375,34,tissue_or_organ,0,0,1,1,1,0,0,0,0,1.0,0.0,0.0,0,1,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,overlap,5242381,25,cell_type_or_line,0,12,20,32,32,0,0,0,0,1.0,0.0,0.0,0,18,0,1.0,0.0,0.0,1.0,0.0,0.0
